,id,station,date,prcp,tobs
7885,16533,USC00511918,2014-05-23,0.04,77
7886,16534,USC00511918,2014-05-24,0.23,75
7887,16535,USC00511918,2014-05-25,0.04,78
7888,16536,USC00511918,2014-05-27,0.85,72
7889,16540,USC00511918,2014-05-31,0.29,79
7890,16556,USC00511918,2014-06-17,0.17,71
7891,16557,USC00511918,2014-06-18,0.01,69
7892,16559,USC00511918,2014-06-20,0.03,68
7893,16562,USC00511918,2014-06-23,0.05,70
7894,16563,USC00511918,2014-06-24,0.05,70
7895,16564,USC00511918,2014-06-25,0.05,73
7896,16565,USC00511918,2014-06-26,0.03,71
7897,16566,USC00511918,2014-06-27,0.02,68
7898,16567,USC00511918,2014-06-29,0.05,78
7899,16570,USC00511918,2014-07-02,0.01,68
7900,16571,USC00511918,2014-07-03,0.02,73
7901,16574,USC00511918,2014-07-06,0.1,72
7902,16575,USC00511918,2014-07-07,0.02,72
7903,16576,USC00511918,2014-07-08,0.02,69
7904,16579,USC00511918,2014-07-11,0.01,75
7905,16581,USC00511918,2014-07-13,0.05,80
7906,16583,USC00511918,2014-07-15,0.04,75
7907,16588,USC00511918,2014-07-20,1.0,74
7908,16589,USC00511918,2014-07-21,0.01,73
7909,16591,USC00511918,2014-07-23,0.01,75
7910,16595,USC00511918,2014-07-27,0.1,75
7911,16605,USC00511918,2014-08-06,0.03,73
7912,16606,USC00511918,2014-08-07,0.02,81
7913,16607,USC00511918,2014-08-08,0.08,79
7914,16608,USC00511918,2014-08-09,0.42,74
7915,16609,USC00511918,2014-08-10,0.01,82
7916,16623,USC00511918,2014-08-25,0.07,73
7917,16624,USC00511918,2014-08-26,0.08,71
7918,16644,USC00511918,2014-09-15,0.01,75
7919,16646,USC00511918,2014-09-18,0.02,73
7920,16647,USC00511918,2014-09-19,0.54,71
7921,16653,USC00511918,2014-09-25,0.05,71
7922,16654,USC00511918,2014-09-26,0.07,75
7923,16655,USC00511918,2014-09-27,0.09,77
7924,16656,USC00511918,2014-09-28,0.02,80
7925,16657,USC00511918,2014-09-29,0.02,74
7926,16659,USC00511918,2014-10-01,0.03,71
7927,16664,USC00511918,2014-10-06,0.38,70
7928,16665,USC00511918,2014-10-07,0.24,72
7929,16673,USC00511918,2014-10-15,0.03,80
7930,16676,USC00511918,2014-10-18,0.07,83
7931,16677,USC00511918,2014-10-19,4.0,74
7932,16678,USC00511918,2014-10-20,1.7,76
7933,16681,USC00511918,2014-10-23,0.08,76
7934,16684,USC00511918,2014-10-26,0.01,80
7935,16690,USC00511918,2014-11-02,0.01,78
7936,16691,USC00511918,2014-11-03,0.03,73
7937,16694,USC00511918,2014-11-06,0.04,66
7938,16695,USC00511918,2014-11-07,0.03,75
7939,16696,USC00511918,2014-11-08,0.04,75
7940,16703,USC00511918,2014-11-15,0.41,75
7941,16704,USC00511918,2014-11-16,0.1,76
7942,16707,USC00511918,2014-11-20,0.01,78
7943,16720,USC00511918,2014-12-03,0.17,68
7944,16721,USC00511918,2014-12-04,0.09,67
7945,16725,USC00511918,2014-12-08,0.01,62
7946,16728,USC00511918,2014-12-11,0.01,69
7947,16733,USC00511918,2014-12-17,0.03,64
7948,16738,USC00511918,2014-12-22,0.01,69
7949,16739,USC00511918,2014-12-23,0.1,72
7950,16747,USC00511918,2014-12-31,0.7,57
7951,16750,USC00511918,2015-01-03,0.75,69
7952,16753,USC00511918,2015-01-06,0.01,63
7953,16759,USC00511918,2015-01-12,0.01,63
7954,16763,USC00511918,2015-01-16,0.01,69
7955,16764,USC00511918,2015-01-17,0.03,70
7956,16776,USC00511918,2015-01-29,0.01,74
7957,16777,USC00511918,2015-01-30,0.07,60
7958,16786,USC00511918,2015-02-10,0.08,71
7959,16789,USC00511918,2015-02-15,0.02,63
7960,16791,USC00511918,2015-02-17,0.01,62
7961,16795,USC00511918,2015-02-21,0.28,63
7962,16805,USC00511918,2015-03-05,0.17,73
7963,16811,USC00511918,2015-03-12,0.02,73
7964,16826,USC00511918,2015-04-14,0.1,71
7965,16832,USC00511918,2015-04-22,0.05,66
7966,16843,USC00511918,2015-05-08,0.09,75
7967,16858,USC00511918,2015-06-01,0.01,70
7968,16868,USC00511918,2015-06-16,0.2,69
7969,16875,USC00511918,2015-06-25,0.01,70
7970,16876,USC00511918,2015-06-26,0.01,71
7971,16897,USC00511918,2015-08-05,0.1,76
7972,16903,USC00511918,2015-08-20,0.1,75
7973,16905,USC00511918,2015-08-25,1.3,79
7974,16906,USC00511918,2015-08-26,0.8,76
7975,16912,USC00511918,2015-09-03,0.2,76
7976,16913,USC00511918,2015-09-04,0.7,73
7977,16925,USC00511918,2015-10-13,0.4,72
7978,16930,USC00511918,2015-10-20,0.3,75
7979,16932,USC00511918,2015-10-22,0.15,71
7980,16934,USC00511918,2015-10-26,0.1,72
7981,16938,USC00516128,2010-01-01,0.14,73
7982,16943,USC00516128,2010-01-06,0.36,71
7983,16944,USC00516128,2010-01-07,0.3,74
7984,16947,USC00516128,2010-01-10,0.01,71
7985,16948,USC00516128,2010-01-11,0.14,68
7986,16958,USC00516128,2010-01-21,0.32,71
7987,16961,USC00516128,2010-01-24,0.01,76
7988,16963,USC00516128,2010-01-26,0.03,69
7989,16964,USC00516128,2010-01-27,0.31,65
7990,16965,USC00516128,2010-01-28,0.07,71
7991,16966,USC00516128,2010-01-29,0.1,65
7992,16967,USC00516128,2010-01-30,0.33,69
7993,16968,USC00516128,2010-01-31,1.1,74
7994,16969,USC00516128,2010-02-01,0.01,65
7995,16970,USC00516128,2010-02-02,0.05,69
7996,16971,USC00516128,2010-02-03,0.67,63
7997,16973,USC00516128,2010-02-05,0.09,66
7998,16974,USC00516128,2010-02-06,0.04,62
7999,16979,USC00516128,2010-02-12,0.65,66
8000,16980,USC00516128,2010-02-13,0.62,70
8001,16981,USC00516128,2010-02-14,0.02,73
8002,16984,USC00516128,2010-02-17,0.02,69
8003,16986,USC00516128,2010-02-19,0.42,60
8004,16987,USC00516128,2010-02-20,0.55,74
8005,16992,USC00516128,2010-02-26,0.01,71
8006,16993,USC00516128,2010-02-27,0.02,75
8007,16994,USC00516128,2010-02-28,0.2,67
8008,16995,USC00516128,2010-03-01,0.12,66
8009,16997,USC00516128,2010-03-03,0.12,66
8010,16998,USC00516128,2010-03-04,1.41,65
8011,16999,USC00516128,2010-03-05,1.33,65
8012,17000,USC00516128,2010-03-06,0.9,68
8013,17001,USC00516128,2010-03-07,0.35,69
8014,17002,USC00516128,2010-03-08,0.7,65
8015,17003,USC00516128,2010-03-09,0.24,72
8016,17004,USC00516128,2010-03-10,0.14,66
8017,17005,USC00516128,2010-03-11,0.68,71
8018,17006,USC00516128,2010-03-12,0.03,66
8019,17007,USC00516128,2010-03-13,0.1,74
8020,17008,USC00516128,2010-03-14,0.1,74
8021,17009,USC00516128,2010-03-15,0.83,66
8022,17010,USC00516128,2010-03-16,2.2,69
8023,17011,USC00516128,2010-03-17,1.32,65
8024,17012,USC00516128,2010-03-18,0.11,70
8025,17013,USC00516128,2010-03-19,0.01,67
8026,17014,USC00516128,2010-03-20,0.18,65
8027,17015,USC00516128,2010-03-21,1.0,74
8028,17018,USC00516128,2010-03-24,0.07,71
8029,17019,USC00516128,2010-03-25,0.35,67
8030,17020,USC00516128,2010-03-26,0.91,71
8031,17023,USC00516128,2010-03-29,0.02,70
8032,17024,USC00516128,2010-03-30,0.49,68
8033,17025,USC00516128,2010-03-31,0.08,70
8034,17026,USC00516128,2010-04-01,0.04,73
8035,17027,USC00516128,2010-04-02,0.19,73
8036,17028,USC00516128,2010-04-03,0.92,67
8037,17029,USC00516128,2010-04-04,2.56,67
8038,17030,USC00516128,2010-04-05,0.87,69
8039,17031,USC00516128,2010-04-06,1.83,69
8040,17032,USC00516128,2010-04-07,1.43,68
8041,17033,USC00516128,2010-04-08,0.35,76
8042,17034,USC00516128,2010-04-09,0.5,68
8043,17035,USC00516128,2010-04-10,0.4,67
8044,17036,USC00516128,2010-04-11,1.04,73
8045,17037,USC00516128,2010-04-12,0.02,68
8046,17038,USC00516128,2010-04-13,0.93,71
8047,17041,USC00516128,2010-04-16,0.06,65
8048,17042,USC00516128,2010-04-17,0.03,70
8049,17043,USC00516128,2010-04-18,0.03,71
8050,17044,USC00516128,2010-04-19,0.01,71
8051,17045,USC00516128,2010-04-20,0.68,71
8052,17046,USC00516128,2010-04-21,0.17,71
8053,17048,USC00516128,2010-04-24,0.17,75
8054,17049,USC00516128,2010-04-25,0.08,78
8055,17052,USC00516128,2010-04-28,0.49,76
8056,17053,USC00516128,2010-04-29,1.29,69
8057,17054,USC00516128,2010-04-30,0.92,72
8058,17055,USC00516128,2010-05-01,0.31,73
8059,17056,USC00516128,2010-05-02,0.37,74
8060,17057,USC00516128,2010-05-03,0.14,75
8061,17058,USC00516128,2010-05-04,0.21,77
8062,17059,USC00516128,2010-05-05,0.01,72
8063,17060,USC00516128,2010-05-06,0.08,71
8064,17061,USC00516128,2010-05-07,0.24,69
8065,17062,USC00516128,2010-05-08,0.06,75
8066,17064,USC00516128,2010-05-10,0.55,71
8067,17066,USC00516128,2010-05-13,0.32,70
8068,17068,USC00516128,2010-05-15,0.25,73
8069,17069,USC00516128,2010-05-16,0.61,73
8070,17070,USC00516128,2010-05-17,0.1,71
8071,17073,USC00516128,2010-05-20,0.67,71
8072,17074,USC00516128,2010-05-21,0.38,71
8073,17075,USC00516128,2010-05-22,0.01,77
8074,17077,USC00516128,2010-05-25,0.83,71
8075,17078,USC00516128,2010-05-26,0.27,71
8076,17079,USC00516128,2010-05-27,0.05,72
8077,17082,USC00516128,2010-06-01,0.08,70
8078,17084,USC00516128,2010-06-03,0.1,73
8079,17085,USC00516128,2010-06-04,0.01,68
8080,17086,USC00516128,2010-06-05,0.09,79
8081,17087,USC00516128,2010-06-06,0.13,74
8082,17088,USC00516128,2010-06-07,0.44,75
8083,17089,USC00516128,2010-06-08,0.27,71
8084,17093,USC00516128,2010-06-17,0.05,73
8085,17096,USC00516128,2010-06-23,0.04,72
8086,17097,USC00516128,2010-06-24,0.26,72
8087,17098,USC00516128,2010-06-25,0.79,70
8088,17099,USC00516128,2010-06-26,0.88,69
8089,17100,USC00516128,2010-06-27,0.37,73
8090,17101,USC00516128,2010-06-28,0.16,71
8091,17102,USC00516128,2010-06-29,0.02,73
8092,17103,USC00516128,2010-06-30,0.71,72
8093,17104,USC00516128,2010-07-01,0.44,70
8094,17105,USC00516128,2010-07-02,0.7,69
8095,17106,USC00516128,2010-07-03,1.81,69
8096,17107,USC00516128,2010-07-04,0.44,72
8097,17108,USC00516128,2010-07-05,0.14,72
8098,17109,USC00516128,2010-07-06,1.01,69
8099,17110,USC00516128,2010-07-07,1.05,69
8100,17111,USC00516128,2010-07-08,0.9,69
8101,17112,USC00516128,2010-07-09,0.75,68
8102,17113,USC00516128,2010-07-10,0.75,68
8103,17114,USC00516128,2010-07-11,0.31,71
8104,17115,USC00516128,2010-07-12,0.25,70
8105,17117,USC00516128,2010-07-14,0.48,69
8106,17118,USC00516128,2010-07-15,0.24,68
8107,17119,USC00516128,2010-07-16,0.19,70
8108,17120,USC00516128,2010-07-17,0.46,70
8109,17121,USC00516128,2010-07-18,2.14,74
8110,17122,USC00516128,2010-07-19,0.35,69
8111,17123,USC00516128,2010-07-20,1.23,70
8112,17124,USC00516128,2010-07-21,0.05,72
8113,17125,USC00516128,2010-07-22,0.07,72
8114,17126,USC00516128,2010-07-23,1.0,71
8115,17127,USC00516128,2010-07-24,0.04,73
8116,17130,USC00516128,2010-07-27,0.1,70
8117,17131,USC00516128,2010-07-28,0.02,71
8118,17132,USC00516128,2010-07-29,0.38,72
8119,17133,USC00516128,2010-07-30,0.29,69
8120,17134,USC00516128,2010-07-31,0.05,73
8121,17135,USC00516128,2010-08-01,0.52,71
8122,17136,USC00516128,2010-08-02,1.45,70
8123,17137,USC00516128,2010-08-03,0.58,70
8124,17138,USC00516128,2010-08-04,1.89,69
8125,17139,USC00516128,2010-08-05,0.93,69
8126,17140,USC00516128,2010-08-06,0.35,70
8127,17141,USC00516128,2010-08-07,0.18,72
8128,17142,USC00516128,2010-08-08,0.82,71
8129,17143,USC00516128,2010-08-09,0.09,72
8130,17144,USC00516128,2010-08-10,0.03,72
8131,17145,USC00516128,2010-08-11,0.13,69
8132,17146,USC00516128,2010-08-12,0.03,71
8133,17147,USC00516128,2010-08-13,0.14,71
8134,17150,USC00516128,2010-08-16,0.42,69
8135,17151,USC00516128,2010-08-17,0.88,69
8136,17152,USC00516128,2010-08-18,0.08,72
8137,17153,USC00516128,2010-08-19,0.12,74
8138,17154,USC00516128,2010-08-20,0.24,71
8139,17155,USC00516128,2010-08-21,0.06,72
8140,17156,USC00516128,2010-08-22,0.02,71
8141,17157,USC00516128,2010-08-23,0.06,73
8142,17158,USC00516128,2010-08-24,0.41,70
8143,17159,USC00516128,2010-08-25,0.45,69
8144,17160,USC00516128,2010-08-26,0.61,71
8145,17161,USC00516128,2010-08-27,1.13,73
8146,17162,USC00516128,2010-08-28,0.41,73
8147,17163,USC00516128,2010-08-29,1.0,71
8148,17164,USC00516128,2010-08-30,0.18,73
8149,17165,USC00516128,2010-08-31,0.21,70
8150,17166,USC00516128,2010-09-01,0.21,69
8151,17167,USC00516128,2010-09-02,0.54,72
8152,17168,USC00516128,2010-09-03,0.52,69
8153,17169,USC00516128,2010-09-04,0.32,68
8154,17170,USC00516128,2010-09-05,0.07,72
8155,17171,USC00516128,2010-09-06,0.38,68
8156,17172,USC00516128,2010-09-07,1.51,69
8157,17173,USC00516128,2010-09-08,0.28,70
8158,17174,USC00516128,2010-09-09,0.01,72
8159,17175,USC00516128,2010-09-10,0.18,71
8160,17176,USC00516128,2010-09-11,0.24,74
8161,17179,USC00516128,2010-09-14,0.27,74
8162,17180,USC00516128,2010-09-15,0.04,72
8163,17181,USC00516128,2010-09-16,0.21,72
8164,17183,USC00516128,2010-09-18,0.19,71
8165,17184,USC00516128,2010-09-19,0.58,74
8166,17185,USC00516128,2010-09-20,0.26,74
8167,17186,USC00516128,2010-09-21,0.04,73
8168,17187,USC00516128,2010-09-22,0.42,72
8169,17188,USC00516128,2010-09-23,0.86,73
8170,17190,USC00516128,2010-09-25,0.57,71
8171,17195,USC00516128,2010-09-30,1.18,70
8172,17196,USC00516128,2010-10-01,3.14,73
8173,17197,USC00516128,2010-10-02,1.27,73
8174,17198,USC00516128,2010-10-03,0.03,73
8175,17199,USC00516128,2010-10-04,0.24,71
8176,17200,USC00516128,2010-10-05,0.21,76
8177,17206,USC00516128,2010-10-11,0.41,71
8178,17207,USC00516128,2010-10-12,0.25,71
8179,17208,USC00516128,2010-10-13,0.05,71
8180,17209,USC00516128,2010-10-14,0.04,72
8181,17210,USC00516128,2010-10-15,0.01,72
8182,17211,USC00516128,2010-10-16,0.08,72
8183,17212,USC00516128,2010-10-17,0.21,74
8184,17213,USC00516128,2010-10-18,0.07,74
8185,17214,USC00516128,2010-10-19,4.01,69
8186,17216,USC00516128,2010-10-21,0.39,73
8187,17217,USC00516128,2010-10-22,0.21,74
8188,17221,USC00516128,2010-10-26,0.68,71
8189,17222,USC00516128,2010-10-27,1.06,71
8190,17223,USC00516128,2010-10-28,0.7,76
8191,17224,USC00516128,2010-10-29,0.24,70
8192,17225,USC00516128,2010-10-30,1.9,70
8193,17226,USC00516128,2010-10-31,0.28,74
8194,17227,USC00516128,2010-11-01,2.03,72
8195,17228,USC00516128,2010-11-02,0.47,75
8196,17229,USC00516128,2010-11-03,0.06,68
8197,17230,USC00516128,2010-11-04,3.79,69
8198,17231,USC00516128,2010-11-05,2.64,71
8199,17232,USC00516128,2010-11-06,4.56,73
8200,17233,USC00516128,2010-11-07,0.54,72
8201,17234,USC00516128,2010-11-08,0.01,73
8202,17235,USC00516128,2010-11-09,0.01,69
8203,17236,USC00516128,2010-11-10,0.76,69
8204,17237,USC00516128,2010-11-11,0.15,80
8205,17238,USC00516128,2010-11-12,0.1,72
8206,17239,USC00516128,2010-11-13,0.21,79
8207,17240,USC00516128,2010-11-14,0.31,77
8208,17241,USC00516128,2010-11-15,0.6,71
8209,17242,USC00516128,2010-11-16,0.62,73
8210,17243,USC00516128,2010-11-17,0.01,65
8211,17245,USC00516128,2010-11-19,0.22,67
8212,17247,USC00516128,2010-11-21,0.08,71
8213,17250,USC00516128,2010-11-24,0.1,71
8214,17251,USC00516128,2010-11-25,0.46,73
8215,17252,USC00516128,2010-11-26,0.1,71
8216,17253,USC00516128,2010-11-27,0.15,69
8217,17254,USC00516128,2010-11-28,1.09,69
8218,17255,USC00516128,2010-11-29,0.64,69
8219,17256,USC00516128,2010-11-30,0.06,71
8220,17257,USC00516128,2010-12-01,1.48,71
8221,17258,USC00516128,2010-12-02,0.18,70
8222,17259,USC00516128,2010-12-03,1.59,67
8223,17260,USC00516128,2010-12-04,0.19,77
8224,17266,USC00516128,2010-12-10,1.86,64
8225,17267,USC00516128,2010-12-11,0.58,67
8226,17268,USC00516128,2010-12-12,0.45,69
8227,17269,USC00516128,2010-12-13,0.18,80
8228,17275,USC00516128,2010-12-19,2.15,69
8229,17276,USC00516128,2010-12-20,5.04,72
8230,17277,USC00516128,2010-12-21,1.44,69
8231,17278,USC00516128,2010-12-22,0.04,69
8232,17280,USC00516128,2010-12-24,0.15,69
8233,17282,USC00516128,2010-12-26,0.99,71
8234,17283,USC00516128,2010-12-27,0.02,71
8235,17284,USC00516128,2010-12-28,0.04,70
8236,17285,USC00516128,2010-12-29,0.19,71
8237,17286,USC00516128,2010-12-30,0.3,70
8238,17287,USC00516128,2010-12-31,0.01,75
8239,17288,USC00516128,2011-01-01,0.07,74
8240,17289,USC00516128,2011-01-02,0.03,70
8241,17290,USC00516128,2011-01-03,0.35,69
8242,17291,USC00516128,2011-01-04,0.05,70
8243,17292,USC00516128,2011-01-05,0.09,67
8244,17293,USC00516128,2011-01-06,0.22,67
8245,17298,USC00516128,2011-01-11,0.09,58
8246,17299,USC00516128,2011-01-12,0.54,68
8247,17300,USC00516128,2011-01-13,2.27,65
8248,17301,USC00516128,2011-01-14,0.12,72
8249,17302,USC00516128,2011-01-15,0.02,66
8250,17304,USC00516128,2011-01-17,0.07,70
8251,17306,USC00516128,2011-01-19,0.03,62
8252,17307,USC00516128,2011-01-20,0.01,71
8253,17308,USC00516128,2011-01-21,0.43,70
8254,17309,USC00516128,2011-01-22,0.02,69
8255,17310,USC00516128,2011-01-23,0.19,67
8256,17311,USC00516128,2011-01-24,0.05,69
8257,17316,USC00516128,2011-01-29,0.18,64
8258,17318,USC00516128,2011-01-31,0.2,66
8259,17325,USC00516128,2011-02-07,1.11,67
8260,17326,USC00516128,2011-02-08,1.49,70
8261,17328,USC00516128,2011-02-11,0.13,68
8262,17329,USC00516128,2011-02-12,0.1,69
8263,17330,USC00516128,2011-02-13,0.1,66
8264,17333,USC00516128,2011-02-16,0.2,71
8265,17335,USC00516128,2011-02-18,0.01,77
8266,17337,USC00516128,2011-02-20,1.79,76
8267,17339,USC00516128,2011-02-22,0.08,72
8268,17340,USC00516128,2011-02-23,0.01,70
8269,17341,USC00516128,2011-02-24,0.6,66
8270,17342,USC00516128,2011-02-25,0.01,64
8271,17344,USC00516128,2011-02-27,0.16,75
8272,17346,USC00516128,2011-03-01,0.22,68
8273,17349,USC00516128,2011-03-04,0.94,69
8274,17350,USC00516128,2011-03-05,0.29,69
8275,17351,USC00516128,2011-03-06,0.24,69
8276,17352,USC00516128,2011-03-07,0.29,70
8277,17353,USC00516128,2011-03-08,1.11,70
8278,17354,USC00516128,2011-03-09,1.5,67
8279,17355,USC00516128,2011-03-10,0.82,68
8280,17356,USC00516128,2011-03-11,0.47,67
8281,17362,USC00516128,2011-03-17,0.16,69
8282,17363,USC00516128,2011-03-18,0.15,68
8283,17364,USC00516128,2011-03-19,0.46,69
8284,17365,USC00516128,2011-03-20,1.16,67
8285,17367,USC00516128,2011-03-22,0.85,67
8286,17368,USC00516128,2011-03-23,0.06,69
8287,17369,USC00516128,2011-03-24,1.35,72
8288,17370,USC00516128,2011-03-25,0.13,71
8289,17371,USC00516128,2011-03-26,0.62,67
8290,17372,USC00516128,2011-03-27,0.38,74
8291,17373,USC00516128,2011-03-28,0.26,68
8292,17374,USC00516128,2011-03-29,0.11,68
8293,17375,USC00516128,2011-03-30,0.18,74
8294,17377,USC00516128,2011-04-01,1.16,67
8295,17378,USC00516128,2011-04-02,1.15,74
8296,17379,USC00516128,2011-04-03,0.59,71
8297,17380,USC00516128,2011-04-04,0.05,73
8298,17381,USC00516128,2011-04-05,0.42,69
8299,17382,USC00516128,2011-04-06,0.18,69
8300,17383,USC00516128,2011-04-07,3.35,71
8301,17384,USC00516128,2011-04-08,0.34,71
8302,17385,USC00516128,2011-04-09,0.03,75
8303,17386,USC00516128,2011-04-10,0.09,72
8304,17387,USC00516128,2011-04-11,0.35,70
8305,17388,USC00516128,2011-04-12,0.25,72
8306,17390,USC00516128,2011-04-14,0.08,71
8307,17391,USC00516128,2011-04-15,0.01,73
8308,17392,USC00516128,2011-04-16,0.38,81
8309,17394,USC00516128,2011-04-18,0.28,73
8310,17399,USC00516128,2011-04-24,0.04,71
8311,17400,USC00516128,2011-04-25,0.23,69
8312,17401,USC00516128,2011-04-26,0.46,71
8313,17402,USC00516128,2011-04-27,0.09,71
8314,17403,USC00516128,2011-04-28,0.34,70
8315,17404,USC00516128,2011-04-29,0.9,71
8316,17405,USC00516128,2011-05-01,1.21,72
8317,17406,USC00516128,2011-05-02,0.35,73
8318,17407,USC00516128,2011-05-03,3.05,70
8319,17408,USC00516128,2011-05-05,0.34,70
8320,17409,USC00516128,2011-05-06,2.07,67
8321,17410,USC00516128,2011-05-07,1.91,67
8322,17411,USC00516128,2011-05-08,2.26,70
8323,17412,USC00516128,2011-05-09,0.31,73
8324,17413,USC00516128,2011-05-10,0.04,73
8325,17414,USC00516128,2011-05-11,0.74,72
8326,17415,USC00516128,2011-05-12,0.1,73
8327,17416,USC00516128,2011-05-13,0.29,71
8328,17417,USC00516128,2011-05-14,0.06,72
8329,17419,USC00516128,2011-05-16,0.01,72
8330,17420,USC00516128,2011-05-17,0.03,70
8331,17421,USC00516128,2011-05-18,0.19,75
8332,17422,USC00516128,2011-05-19,0.15,70
8333,17424,USC00516128,2011-05-21,0.01,71
8334,17425,USC00516128,2011-05-22,0.71,69
8335,17426,USC00516128,2011-05-23,0.17,72
8336,17427,USC00516128,2011-05-24,0.02,71
8337,17428,USC00516128,2011-05-25,0.09,71
8338,17430,USC00516128,2011-05-27,0.09,71
8339,17431,USC00516128,2011-05-28,0.01,72
8340,17432,USC00516128,2011-05-29,0.17,70
8341,17433,USC00516128,2011-05-30,0.16,71
8342,17434,USC00516128,2011-05-31,0.15,70
8343,17435,USC00516128,2011-06-01,0.61,69
8344,17436,USC00516128,2011-06-02,0.22,72
8345,17437,USC00516128,2011-06-03,2.0,66
8346,17438,USC00516128,2011-06-04,2.45,67
8347,17439,USC00516128,2011-06-05,0.76,71
8348,17440,USC00516128,2011-06-06,0.1,71
8349,17441,USC00516128,2011-06-07,0.19,72
8350,17442,USC00516128,2011-06-08,0.23,72
8351,17443,USC00516128,2011-06-09,0.1,71
8352,17444,USC00516128,2011-06-10,0.11,71
8353,17445,USC00516128,2011-06-11,0.17,71
8354,17446,USC00516128,2011-06-12,1.5,69
8355,17447,USC00516128,2011-06-13,0.41,68
8356,17448,USC00516128,2011-06-14,0.14,71
8357,17449,USC00516128,2011-06-15,0.01,73
8358,17450,USC00516128,2011-06-16,0.83,72
8359,17451,USC00516128,2011-06-17,0.18,74
8360,17452,USC00516128,2011-06-18,0.07,70
8361,17453,USC00516128,2011-06-19,1.84,72
8362,17454,USC00516128,2011-06-20,0.91,71
8363,17455,USC00516128,2011-06-21,1.03,71
8364,17456,USC00516128,2011-06-22,1.65,70
8365,17457,USC00516128,2011-06-23,0.68,70
8366,17458,USC00516128,2011-06-24,1.16,69
8367,17459,USC00516128,2011-06-25,0.06,74
8368,17460,USC00516128,2011-06-26,0.29,69
8369,17461,USC00516128,2011-06-27,0.98,72
8370,17462,USC00516128,2011-06-28,0.25,70
8371,17463,USC00516128,2011-06-29,0.06,72
8372,17465,USC00516128,2011-07-01,0.15,70
8373,17466,USC00516128,2011-07-02,0.1,73
8374,17467,USC00516128,2011-07-03,0.31,71
8375,17468,USC00516128,2011-07-04,0.17,70
8376,17469,USC00516128,2011-07-05,0.24,71
8377,17470,USC00516128,2011-07-06,0.15,69
8378,17473,USC00516128,2011-07-11,0.12,70
8379,17475,USC00516128,2011-07-14,0.27,71
8380,17476,USC00516128,2011-07-15,0.4,70
8381,17477,USC00516128,2011-07-16,0.3,74
8382,17478,USC00516128,2011-07-17,0.66,74
8383,17479,USC00516128,2011-07-18,0.18,72
8384,17480,USC00516128,2011-07-19,0.1,76
8385,17481,USC00516128,2011-07-20,0.72,69
8386,17483,USC00516128,2011-07-22,1.34,70
8387,17484,USC00516128,2011-07-23,0.11,71
8388,17485,USC00516128,2011-07-24,0.3,72
8389,17486,USC00516128,2011-07-25,0.23,74
8390,17487,USC00516128,2011-07-26,0.35,74
8391,17488,USC00516128,2011-07-27,2.12,75
8392,17489,USC00516128,2011-07-28,0.02,73
8393,17490,USC00516128,2011-07-29,0.7,71
8394,17493,USC00516128,2011-08-02,0.26,70
8395,17494,USC00516128,2011-08-03,0.17,71
8396,17495,USC00516128,2011-08-04,0.26,77
8397,17496,USC00516128,2011-08-05,0.51,77
8398,17497,USC00516128,2011-08-06,0.04,74
8399,17498,USC00516128,2011-08-07,0.18,76
8400,17499,USC00516128,2011-08-08,0.01,74
8401,17500,USC00516128,2011-08-09,1.25,73
8402,17501,USC00516128,2011-08-10,0.03,74
8403,17502,USC00516128,2011-08-11,0.16,73
8404,17503,USC00516128,2011-08-12,0.07,73
8405,17504,USC00516128,2011-08-13,0.01,73
8406,17505,USC00516128,2011-08-14,0.53,74
8407,17506,USC00516128,2011-08-15,0.1,74
8408,17507,USC00516128,2011-08-16,0.13,72
8409,17508,USC00516128,2011-08-17,0.55,74
8410,17509,USC00516128,2011-08-18,0.15,70
8411,17510,USC00516128,2011-08-19,0.08,71
8412,17511,USC00516128,2011-08-20,0.36,71
8413,17513,USC00516128,2011-08-23,0.02,73
8414,17514,USC00516128,2011-08-24,0.29,71
8415,17515,USC00516128,2011-08-25,0.39,71
8416,17516,USC00516128,2011-08-26,0.2,71
8417,17517,USC00516128,2011-08-27,0.6,70
8418,17518,USC00516128,2011-08-28,0.41,71
8419,17519,USC00516128,2011-08-29,1.11,70
8420,17520,USC00516128,2011-08-30,0.56,72
8421,17521,USC00516128,2011-08-31,0.57,74
8422,17522,USC00516128,2011-09-01,0.25,75
8423,17523,USC00516128,2011-09-02,0.3,76
8424,17525,USC00516128,2011-09-04,0.18,80
8425,17526,USC00516128,2011-09-05,0.02,70
8426,17527,USC00516128,2011-09-06,0.11,75
8427,17530,USC00516128,2011-09-09,0.09,75
8428,17531,USC00516128,2011-09-10,0.25,76
8429,17532,USC00516128,2011-09-11,0.21,71
8430,17533,USC00516128,2011-09-12,0.38,70
8431,17534,USC00516128,2011-09-13,0.5,72
8432,17535,USC00516128,2011-09-14,0.19,73
8433,17536,USC00516128,2011-09-15,0.41,74
8434,17537,USC00516128,2011-09-16,0.95,73
8435,17538,USC00516128,2011-09-17,0.21,70
8436,17539,USC00516128,2011-09-18,0.88,71
8437,17540,USC00516128,2011-09-19,0.18,73
8438,17541,USC00516128,2011-09-20,0.1,72
8439,17542,USC00516128,2011-09-21,0.19,73
8440,17543,USC00516128,2011-09-22,0.21,72
8441,17544,USC00516128,2011-09-23,0.39,71
8442,17545,USC00516128,2011-09-24,0.01,76
8443,17549,USC00516128,2011-09-28,0.1,73
